Unnamed: 0,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe
1017,27.0,1,17.0,3,3.0,5.0,1.0,0,5,1,2.0,17099.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
997,27.0,1,23.0,2,3.0,3.0,2.0,1,5,1,0.0,17394.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2063,36.0,1,6.0,2,3.0,4.0,1.0,0,5,1,1.0,20228.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1390,28.0,1,23.0,2,4.0,3.0,6.0,0,3,0,1.0,17367.0,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False
4823,20.0,3,12.0,4,4.0,4.0,2.0,1,4,1,1.0,21672.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4829,22.0,3,25.0,4,4.0,3.0,2.0,1,5,0,2.0,21303.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1658,34.0,1,8.0,2,4.0,3.0,2.0,0,4,0,1.0,24547.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
4675,37.0,1,22.0,3,4.0,3.0,2.0,0,4,0,2.0,23512.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
3596,22.0,1,12.0,4,4.0,3.0,3.0,0,1,1,2.0,21795.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
3146,31.0,3,15.0,4,4.0,3.0,7.0,0,3,1,1.0,25942.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
3476,40.0,1,9.0,3,5.0,5.0,4.0,1,3,0,1.0,22324.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2960,24.0,1,11.0,3,3.0,5.0,4.0,0,4,0,2.0,21497.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3822,43.0,3,19.0,4,4.0,3.0,5.0,1,1,0,1.0,23765.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4118,39.0,1,36.0,4,4.0,5.0,2.0,1,3,1,3.0,25351.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
3354,24.0,1,7.0,3,4.0,3.0,3.0,0,4,0,2.0,19901.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1035,31.0,2,14.0,3,1.0,4.0,1.0,0,1,0,2.0,17109.0,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
541,36.0,1,14.0,3,2.0,5.0,1.0,0,3,0,0.0,26713.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2071,40.0,1,22.0,2,4.0,3.0,7.0,0,5,0,0.0,20094.0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
2682,33.0,3,11.0,3,4.0,4.0,4.0,0,3,1,1.0,22609.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1446,34.0,3,34.0,3,4.0,3.0,2.0,0,5,1,0.0,21712.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2824,25.0,3,17.0,4,4.0,3.0,3.0,1,2,0,3.0,22938.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1510,35.0,1,10.0,3,3.0,3.0,2.0,0,4,1,1.0,16951.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
4671,35.0,3,7.0,4,2.0,3.0,2.0,0,5,0,2.0,28403.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4875,36.0,1,8.0,4,4.0,4.0,3.0,1,3,1,1.0,22927.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
4001,52.0,1,16.0,4,4.0,3.0,5.0,0,3,1,1.0,20753.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
3411,41.0,1,7.0,3,4.0,4.0,5.0,0,1,1,2.0,21065.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4117,41.0,1,26.0,2,4.0,3.0,2.0,1,1,1,1.0,21419.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
681,38.0,1,6.0,3,3.0,5.0,2.0,0,4,1,2.0,28582.0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4167,43.0,1,24.0,3,2.0,5.0,5.0,1,1,1,2.0,25223.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2193,46.0,1,13.0,3,3.0,3.0,7.0,0,1,1,1.0,25845.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
4752,43.0,3,19.0,3,4.0,5.0,2.0,1,5,1,2.0,32436.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
4886,19.0,3,16.0,3,4.0,3.0,3.0,0,5,0,2.0,20289.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
4453,51.0,3,15.0,3,4.0,4.0,2.0,0,1,0,2.0,22553.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3322,43.0,2,9.0,4,2.0,5.0,2.0,0,2,0,3.0,24950.0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4182,46.0,1,27.0,4,4.0,3.0,2.0,1,3,1,2.0,32174.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True
626,32.0,1,14.0,3,1.0,3.0,6.0,0,3,1,2.0,20175.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
544,47.0,3,9.0,2,3.0,3.0,1.0,1,5,1,1.0,28770.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1456,35.0,1,24.0,3,3.0,3.0,2.0,1,3,1,0.0,20689.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
1171,40.0,1,13.0,3,3.0,5.0,4.0,1,3,0,1.0,17166.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
2579,37.0,1,13.0,3,4.0,4.0,8.0,0,4,1,2.0,23619.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
2464,25.0,1,18.0,4,3.0,3.0,2.0,0,3,1,3.0,22689.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3008,46.0,3,9.0,3,6.0,3.0,2.0,0,5,0,1.0,25310.0,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False
903,29.0,1,13.0,2,3.0,3.0,2.0,1,3,0,0.0,21623.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
2944,33.0,1,16.0,4,4.0,3.0,3.0,1,5,1,3.0,25000.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4491,38.0,1,17.0,3,4.0,5.0,2.0,1,3,1,1.0,21460.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3077,37.0,2,15.0,4,5.0,5.0,2.0,0,2,1,3.0,21020.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2001,32.0,1,9.0,2,3.0,3.0,4.0,0,1,1,0.0,26159.0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
3103,29.0,3,12.0,4,4.0,3.0,3.0,0,3,1,1.0,23586.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
2604,23.0,1,26.0,4,4.0,3.0,3.0,0,2,0,2.0,21001.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
641,32.0,3,11.0,2,3.0,4.0,2.0,0,3,1,1.0,21524.0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3645,24.0,1,15.0,4,5.0,3.0,3.0,1,4,1,3.0,22667.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
4581,42.0,1,9.0,3,6.0,3.0,6.0,1,3,0,2.0,21456.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2750,33.0,3,14.0,4,5.0,3.0,3.0,0,3,1,3.0,24162.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4834,35.0,3,8.0,3,6.0,3.0,3.0,0,3,0,2.0,23122.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
62,50.0,1,13.0,2,4.0,3.0,6.0,1,4,1,1.0,33740.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
3392,31.0,1,24.0,4,4.0,5.0,3.0,1,4,0,3.0,30594.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3711,35.0,3,17.0,3,4.0,3.0,3.0,1,1,1,2.0,22679.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
3262,32.0,3,27.0,4,2.0,3.0,2.0,0,5,1,2.0,21469.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
4325,61.0,1,14.0,3,4.0,5.0,7.0,0,5,1,1.0,38244.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
4048,27.0,2,32.0,4,4.0,3.0,3.0,0,4,1,2.0,21620.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1057,29.0,3,19.0,2,3.0,4.0,6.0,0,3,0,1.0,20765.0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
1624,32.0,3,14.0,2,3.0,3.0,2.0,0,4,1,1.0,23998.0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1944,24.0,1,29.0,2,1.0,3.0,2.0,1,4,0,0.0,17725.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3035,34.0,3,23.0,4,4.0,5.0,7.0,0,3,1,1.0,24002.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
656,32.0,1,31.0,2,3.0,3.0,2.0,1,5,1,0.0,17795.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
104,37.0,1,8.0,3,4.0,3.0,6.0,0,2,0,1.0,20163.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
4389,27.0,3,35.0,4,4.0,4.0,3.0,0,3,0,1.0,24950.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
3478,46.0,1,27.0,4,6.0,5.0,4.0,1,3,0,1.0,29529.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
3764,43.0,1,17.0,3,4.0,3.0,5.0,0,4,1,1.0,21614.0,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False
4428,34.0,1,10.0,4,4.0,5.0,3.0,1,5,1,1.0,22026.0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
3116,43.0,3,21.0,4,5.0,3.0,2.0,0,3,0,1.0,24922.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
187,55.0,1,20.0,3,2.0,4.0,1.0,0,2,0,2.0,33722.0,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False
3491,34.0,3,14.0,3,4.0,5.0,2.0,0,3,0,1.0,23051.0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1648,46.0,3,6.0,3,3.0,5.0,2.0,0,1,1,2.0,25453.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2512,36.0,1,7.0,4,4.0,5.0,6.0,0,2,0,2.0,20872.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
4631,28.0,1,23.0,3,4.0,4.0,2.0,0,1,1,1.0,21489.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1443,42.0,1,8.0,2,3.0,3.0,6.0,0,3,1,1.0,33880.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
4220,33.0,3,14.0,4,5.0,3.0,3.0,0,3,1,1.0,24162.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
1161,38.0,1,8.0,2,4.0,3.0,4.0,1,5,1,1.0,22756.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1077,29.0,1,6.0,3,4.0,5.0,7.0,0,3,0,2.0,17362.0,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
2934,39.0,1,7.0,3,4.0,5.0,5.0,0,2,1,2.0,21297.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
4253,28.0,3,15.0,3,4.0,4.0,3.0,0,1,0,2.0,24892.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
897,59.0,3,9.0,2,4.0,3.0,6.0,0,3,0,0.0,20171.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3057,35.0,2,10.0,3,4.0,3.0,2.0,0,2,1,2.0,22415.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2664,37.0,1,12.0,4,4.0,4.0,2.0,0,2,0,3.0,24592.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
2717,38.0,3,13.0,4,4.0,3.0,6.0,0,3,0,1.0,25180.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2133,21.0,1,24.0,3,3.0,3.0,2.0,0,3,1,2.0,17693.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2160,31.0,1,18.0,2,3.0,3.0,1.0,1,4,1,0.0,20855.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1245,24.0,2,16.0,2,3.0,3.0,1.0,0,4,1,1.0,17145.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3989,32.0,1,15.0,4,4.0,3.0,3.0,0,5,1,3.0,23102.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
296,18.0,1,9.0,2,3.0,3.0,2.0,0,4,0,0.0,16420.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
498,22.0,1,12.0,3,3.0,3.0,1.0,0,2,1,0.0,17773.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3062,26.0,1,9.0,4,2.0,5.0,2.0,0,2,1,3.0,22102.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
3637,39.0,1,9.0,3,5.0,4.0,3.0,0,1,1,1.0,21118.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
2963,30.0,1,7.0,4,6.0,3.0,3.0,0,2,1,1.0,21398.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
4479,24.0,1,17.0,4,2.0,3.0,3.0,0,1,0,2.0,22183.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
4082,39.0,3,7.0,3,5.0,3.0,6.0,0,1,0,2.0,27364.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4739,30.0,1,15.0,4,5.0,3.0,3.0,1,3,1,2.0,23734.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
2162,32.0,1,9.0,3,3.0,5.0,2.0,0,1,1,0.0,21725.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2897,27.0,2,24.0,3,4.0,3.0,2.0,1,5,0,2.0,21419.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
4552,26.0,3,11.0,3,5.0,5.0,3.0,0,3,1,2.0,22934.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
2680,34.0,1,9.0,3,4.0,5.0,2.0,0,3,1,1.0,21385.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
111,34.0,1,13.0,3,5.0,3.0,2.0,1,5,1,1.0,21074.0,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4120,23.0,1,12.0,3,2.0,4.0,3.0,1,4,1,1.0,21006.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
1578,25.0,1,13.0,3,4.0,3.0,2.0,0,1,0,2.0,17889.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
4706,34.0,1,36.0,3,5.0,3.0,3.0,0,5,1,1.0,23186.0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1646,33.0,1,8.0,2,3.0,3.0,1.0,0,3,1,0.0,17500.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
693,36.0,3,9.0,2,4.0,3.0,2.0,1,2,1,0.0,25325.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
4294,25.0,3,17.0,4,4.0,3.0,3.0,1,1,0,1.0,22938.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2297,28.0,1,12.0,2,4.0,3.0,2.0,1,4,1,1.0,17703.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2011,36.0,1,14.0,3,1.0,5.0,1.0,0,3,0,1.0,26713.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1999,38.0,1,6.0,2,1.0,3.0,1.0,0,1,0,0.0,22625.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
826,38.0,2,6.0,2,1.0,3.0,2.0,0,4,1,0.0,17844.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1976,37.0,1,9.0,2,3.0,3.0,2.0,0,1,1,0.0,24434.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
2400,51.0,3,30.0,2,4.0,4.0,1.0,1,5,1,1.0,17838.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1674,38.0,1,35.0,3,3.0,5.0,1.0,1,3,1,2.0,21673.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
1532,50.0,1,13.0,2,4.0,3.0,6.0,1,4,1,1.0,33740.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
665,47.0,3,8.0,3,4.0,3.0,2.0,1,2,1,0.0,18294.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2017,42.0,1,25.0,2,1.0,3.0,7.0,1,3,0,0.0,17759.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
1174,25.0,1,8.0,3,1.0,3.0,2.0,0,1,0,1.0,20206.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
905,29.0,1,6.0,2,4.0,3.0,4.0,0,2,0,1.0,31124.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
4745,32.0,1,22.0,4,4.0,3.0,3.0,0,4,1,1.0,21288.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
1353,34.0,1,22.0,2,5.0,5.0,2.0,1,3,1,0.0,17307.0,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False
4172,52.0,1,7.0,4,4.0,3.0,3.0,0,4,1,1.0,21401.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
485,27.0,1,12.0,3,4.0,3.0,1.0,0,2,1,1.0,17187.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
360,57.0,1,6.0,2,3.0,3.0,3.0,0,3,1,1.0,21755.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2403,28.0,1,7.0,3,4.0,5.0,7.0,0,3,1,1.0,17080.0,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
4319,26.0,1,10.0,4,4.0,5.0,7.0,0,5,1,2.0,22709.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
569,36.0,3,14.0,3,4.0,5.0,2.0,0,2,0,2.0,22587.0,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3891,37.0,3,22.0,3,6.0,3.0,3.0,0,1,1,1.0,24084.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
2487,28.0,3,15.0,3,4.0,3.0,3.0,0,2,1,1.0,27404.0,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
2894,32.0,3,9.0,4,4.0,3.0,6.0,1,5,1,2.0,25260.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3206,27.0,1,9.0,3,4.0,5.0,8.0,1,5,1,1.0,20720.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
341,38.0,1,21.0,3,4.0,3.0,1.0,1,5,1,1.0,26510.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
2879,34.0,1,22.0,3,4.0,3.0,2.0,1,5,0,1.0,32288.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
3788,38.0,1,14.0,4,4.0,5.0,7.0,1,3,0,1.0,22962.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
302,28.0,1,22.0,3,2.0,5.0,1.0,0,5,0,2.0,20661.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
4480,48.0,3,34.0,4,2.0,3.0,6.0,1,4,0,2.0,25075.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3188,38.0,1,18.0,4,6.0,4.0,7.0,0,4,1,1.0,23455.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3017,27.0,3,15.0,3,5.0,5.0,8.0,0,3,1,2.0,24004.0,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False
3732,36.0,1,9.0,3,4.0,3.0,4.0,0,3,0,2.0,24440.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4279,47.0,1,14.0,2,4.0,3.0,4.0,0,5,1,1.0,23936.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3617,37.0,1,12.0,3,4.0,5.0,6.0,0,4,1,2.0,26686.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3378,26.0,1,7.0,3,4.0,4.0,3.0,0,3,1,1.0,20774.0,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
266,31.0,1,29.0,3,4.0,3.0,1.0,0,3,1,1.0,20582.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1579,22.0,1,21.0,2,3.0,3.0,2.0,0,1,1,1.0,17871.0,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
4649,49.0,1,13.0,4,5.0,3.0,4.0,0,1,0,3.0,22918.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1302,35.0,1,29.0,3,5.0,3.0,1.0,0,1,1,0.0,17705.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
1196,41.0,3,29.0,3,3.0,3.0,4.0,1,3,0,2.0,22082.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
2437,40.0,2,24.0,2,1.0,5.0,1.0,0,1,1,1.0,17387.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2440,27.0,1,30.0,3,4.0,3.0,2.0,1,3,1,1.0,17534.0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
3736,40.0,3,27.0,3,4.0,3.0,4.0,0,3,1,1.0,22805.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
3401,41.0,1,23.0,4,4.0,3.0,2.0,0,3,1,3.0,22222.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
15,29.0,1,27.0,2,2.0,5.0,2.0,0,5,1,1.0,24980.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
139,30.0,2,15.0,2,3.0,3.0,1.0,1,3,1,1.0,21347.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2457,35.0,1,26.0,4,4.0,3.0,2.0,0,3,0,3.0,21339.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
988,41.0,1,28.0,3,3.0,3.0,4.0,1,5,0,0.0,20467.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
4420,38.0,1,10.0,3,4.0,3.0,3.0,0,1,1,1.0,28112.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
2901,19.0,3,12.0,4,4.0,4.0,3.0,1,4,1,3.0,20556.0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
474,24.0,1,29.0,2,2.0,3.0,2.0,1,4,0,1.0,17725.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3588,32.0,3,9.0,3,4.0,5.0,2.0,0,1,0,1.0,24010.0,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
118,36.0,1,9.0,2,3.0,3.0,6.0,0,2,1,0.0,17835.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
4337,31.0,3,29.0,4,4.0,5.0,2.0,0,1,1,2.0,27090.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1298,46.0,1,27.0,3,3.0,4.0,5.0,0,3,1,2.0,23926.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2791,48.0,3,11.0,3,4.0,3.0,5.0,0,4,0,2.0,21654.0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
2398,44.0,3,7.0,3,3.0,3.0,4.0,0,3,1,1.0,22978.0,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False
709,31.0,1,15.0,2,4.0,5.0,1.0,1,3,1,0.0,17321.0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
4397,36.0,1,32.0,3,5.0,3.0,6.0,0,1,1,1.0,22359.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
500,32.0,1,15.0,3,3.0,3.0,2.0,1,5,1,2.0,21322.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4232,28.0,1,12.0,3,4.0,4.0,3.0,1,3,0,2.0,21156.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1909,31.0,1,26.0,3,3.0,3.0,4.0,0,3,1,0.0,24824.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
566,47.0,3,33.0,3,1.0,3.0,5.0,1,4,1,2.0,21397.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1511,27.0,1,8.0,2,3.0,5.0,2.0,0,3,1,1.0,17341.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1340,36.0,3,16.0,3,4.0,3.0,2.0,1,1,1,2.0,20673.0,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
1806,29.0,1,14.0,3,5.0,5.0,2.0,1,3,0,1.0,17119.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
1313,29.0,2,19.0,2,4.0,5.0,5.0,1,5,1,1.0,17335.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
3751,29.0,1,7.0,4,4.0,5.0,3.0,0,1,1,1.0,22269.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1543,32.0,1,6.0,3,3.0,4.0,2.0,0,3,1,0.0,21220.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
4072,41.0,3,11.0,4,5.0,3.0,2.0,0,1,1,2.0,29533.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
2708,29.0,1,9.0,4,4.0,3.0,4.0,0,4,1,2.0,22163.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
1870,39.0,1,6.0,2,3.0,3.0,2.0,1,3,0,0.0,34197.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
98,58.0,3,16.0,2,3.0,3.0,1.0,0,3,1,1.0,28872.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
3043,37.0,2,20.0,3,4.0,4.0,6.0,0,3,1,1.0,20821.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1427,40.0,1,6.0,2,3.0,3.0,1.0,0,1,0,0.0,17406.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2566,57.0,1,21.0,4,4.0,4.0,2.0,1,5,1,2.0,23641.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3130,42.0,1,13.0,3,4.0,5.0,4.0,1,4,1,1.0,23399.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
887,42.0,1,32.0,2,3.0,5.0,4.0,1,3,0,1.0,28191.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2961,26.0,3,15.0,3,3.0,4.0,2.0,0,4,0,1.0,23529.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1941,38.0,1,16.0,3,3.0,3.0,4.0,0,3,0,1.0,24824.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
4093,39.0,1,16.0,4,4.0,3.0,3.0,0,1,1,3.0,20966.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
260,32.0,1,13.0,3,2.0,4.0,2.0,0,2,0,1.0,17794.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
